STARGW FX;https://f-droid.org/en/packages/net.stargw.fx/;A free simple Foreign Exchange Rate Currency app Clean interface free rates and no advertsGet 24hour rates free from the ECB or sign up for a free Open Exchange Rate account and receive hourly rates from more currenciesSet Exchange rate Notifications and get alerts5 styles of widgets to chose from;https://f-droid.org/repo/net.stargw.fx_10.apk;This version requires Android 7.0 or newer.;https://github.com/StarGW-net/stargw-fx;https://github.com/StarGW-net/stargw-fx/issues
Peercoin Wallet;https://f-droid.org/en/packages/com.coinerella.peercoin/;Send and receive Peercoin the first ProofofStake cryptocurrency on your phoneKeep your wallet seed protected This app comes with absolutely no warranty Use at own riskFeatures Based on electrum protocol Send and receive peercoin Ready to transact after installation no waiting Peercoin and Peercoin testnet wallets Address book management Import paper wallets Import  export private keys WIF Server management Multilanguage support Background notificationsKnown limitations can be found in the Github repository;https://f-droid.org/repo/com.coinerella.peercoin_127.apk;This version requires Android 8.0 or newer.;https://github.com/peercoin/peercoin_flutter;https://github.com/peercoin/peercoin_flutter/issues
Money Tracker;https://f-droid.org/en/packages/com.blogspot.e_kanivets.moneytracker/;Do you want to save some money or just to know where is your money come from and to Then this app is for you You can manage you incomes and expenses in two clicks then take a report in two clicks moreFollowing features are available in current version Manage expensesincomes Create reports for period Manage accounts with different currencies Transfer money between accounts Manage exchange rates between currencies Quick summaries Charts CSV exportimport Dropbox backups;https://f-droid.org/repo/com.blogspot.e_kanivets.moneytracker_38.apk;This version requires Android 5.0 or newer.;https://github.com/xorum-io/open_money_tracker;https://github.com/xorum-io/open_money_tracker/issues
Calculator-inator;https://f-droid.org/en/packages/com.inator.calculator/;Calculatorinator is a Calculator  Converter for Android inspired from Googles Calculator AppThe app features Basic  Advanced Calculator with logarithmic and trigonometric functions Length Area Mass Speed Pressure Data Volume Time Temperature Angle Live Currency Converter;https://f-droid.org/repo/com.inator.calculator_7.apk;This version requires Android 5.0 or newer.;https://github.com/prathameshmm02/calculator-inator;https://github.com/prathameshmm02/calculator-inator/issues
BTC Map;https://f-droid.org/en/packages/org.btcmap/;Main Features See where you can spend your bitcoins Encourage local business to accept bitcoins by buying their goods and services Easily add new places or edit existing ones via Open Street Map Smooth and snappy user experience even on the older and cheaper devices Enjoy modern and minimalistic Material Design Both light and dark themes are supported This is an open source app which respects your privacy;https://f-droid.org/repo/org.btcmap_42.apk;This version requires Android 8.1 or newer.;https://github.com/teambtcmap/btcmap-android;https://github.com/teambtcmap/btcmap-android/issues
Varengold activeTAN;https://f-droid.org/en/packages/de.varengold.activeTAN/;activeTAN is the secure and modern TAN process for your online bankingWith the activeTAN app you can approve transactions comfortably on yoursmartphoneThe fast data transfer via QR code enables an easy twofactor authenticationthat works everywhere at all times;https://f-droid.org/repo/de.varengold.activeTAN_38.apk;This version requires Android 6.0 or newer.;https://github.com/varengold/activeTAN-Android;https://github.com/varengold/activeTAN-Android/issues
Status: Crypto Wallet, Messenger, Ethereum Browser;https://f-droid.org/en/packages/im.status.ethereum/;Status combines a private messenger secure crypto wallet and Ethereum Web3 DApp browser into one powerful communication tool Chat with friends and growing communities Buy sell store and exchange digital assets Browse the decentralized internet without being exploited for your dataStatus is your operating system for EthereumPRIVATE MESSENGERSend private 11 private group and public chats without unnecessary middlemen in your communication Status is a text app that removes centralized choke points from your messages for greater privacy and secure messaging An encrypted messaging app with endtoend encryption and privacy by default so nobody other than you and your intended recipient can view your messages a not even Status Some consider it a secret messengerPEERTOPEER BORDERLESS PAYMENTSSeamlessly integrated with the cryptocurrency wallet the Status Messenger enables anyone anywhere to send global payments directly in a chatSECURE ETHEREUM WALLETThe Status crypto wallet allows you to securely send store trade and exchange ethereum assets such as ETH SNT stable coins such as DAI as well as NFTs Confidently take control of your cryptocurrency and digital assets with this ethereum wallet app The Status blockchain wallet currently only supports ERC20 and ERC721 assets it does not support BitcoinEARN WITH DEFIPut your crypto to work with the latest decentralized finance apps and decentralized exchanges DEX such as Maker Aave Uniswap Synthetix PoolTogether Zerion Kyber and moreWEB3 DAPP BROWSERBrowse the secure web and access the growing ecosystem of decentralized applications with the secure browser Status enables access to more than just DeFi a explore the latest marketplaces collectibles games and social networks such as SuperRare Gitcoin Dragonereum Axie Infinity Open Sea CryptoKitties Decentraland and moreCONNECT WITH YOUR COMMUNITYExplore connect and chat with your favorite communities and friends Whether it is a small group of friends an artist collective crypto traders or the next big organization  text and communicate with Status communitiesSOCIAL FEEDSShare whatas on your mind and post updates with your contacts in a truly censorship resistant stateoftheart decentralized social networkPRIVATE ACCOUNT CREATIONStay private with pseudoanonymous account creation When creating your free account you will NEVER have to enter a phone number email address or bank account Your wallet private keys are locally generated and stored to ensure only you have access to your funds and financial transactions;https://f-droid.org/repo/im.status.ethereum_2023022315.apk;This version requires Android 6.0 or newer.;https://github.com/status-im/status-react;https://github.com/status-im/status-react/issues
Taler Wallet;https://f-droid.org/en/packages/net.taler.wallet.fdroid/;This app is a wallet for GNU Taler It is highly experimental and not ready for production use yetGNU Taler is a privacypreserving payment system Customers can stay anonymous but merchants can not hide their income through payments with GNU Taler This helps to avoid tax evasion and money launderingThe primary use case of GNU Taler is payments it is not meant as a store of value Payments are always backed by an existing currencyPayment are made after exchanging existing money into electronic money with the help of an Exchange service that is a payment service provider for TalerWhen making a payment customers only need a charged wallet A merchant can accept payments without making their customers register on the merchants WebsiteGNU Taler is immune against many types of fraud such as phishing of credit card information or chargeback fraud In case of loss or theft only the limited amount of money left in the wallet might be gone;https://f-droid.org/repo/net.taler.wallet.fdroid_23.apk;This version requires Android 7.0 or newer.;https://git.taler.net/taler-android.git/;https://bugs.gnunet.org/
Currencies: Exchange Rate Calculator;https://f-droid.org/en/packages/de.salomax.currencies/;Currencies is a simple and straightforward currency converterIt is not intended to be used for realtime financial business rather to be a handy companion eg on vacations The app supports all relevant currencies You can choose between several exchange rate providers    exchangeratehost with over 160 currencies    frankfurterapp with over 30 currencies provided by the European Central Bank    feree as an alternative to frankfurterapp with the same currencies The UI is simple and pure Material 3 Design Exchange rate history Check out the chart for the past year to see how the currencies have developed Historical rates You can use rates from prior dates A major feature is the included calculator Useful eg if you want to split up a restaurant bill Fee calculator optionally add a customizable foreign exchange fee to all calculations Currencies is written for Android in Kotlin targeting Android 13 and supporting light and dark themes The app is adfree and doesnt spy on the user;https://f-droid.org/repo/de.salomax.currencies_11900.apk;This version requires Android 8.0 or newer.;https://github.com/sal0max/currencies;https://github.com/sal0max/currencies/issues
CoinTrend: Crypto Price Tracker;https://f-droid.org/en/packages/com.cointrend/;Lightweight fast and opensource cryptocurrencies monitor No ads no subscriptions just coinsFeaturesa Market realtime updates of the Trending Coins the most searched coins in the last 24h and the Top Coins the top 250 cryptocurrencies by market capa Favourites track your favourite coins at a glance by adding them to the favourite list and sorting them as you wisha Search search over 10000 coins by name or symbol10000 realtime cryptocurrenciesCoinTrend is powered by the public CoinGecko API httpswwwcoingeckocomenapi to track over 10000 cryptocurrencies like Bitcoin BTC Ethereum ETH Bitcoin Cash BCH Ethereum Classic ETC Binance Coin BNB Cryptocom Cronos CRO Cardano ADA Solana SOL Monero XRM and many moreClear and detailed market dataPrice Percentage Gain Trend Chart MarketCap Trading Volume 24h Highest Price 24h Lowest Price 24h Available Supply Total Supply AllTime High Price ATH AllTime Low Price ATLLightweightCoinTrend stores coins data locally and updates them automatically only when needed thus minimising mobile data usage and battery consumption You can still manually trigger a data update whenever you need it by simply swiping down on each screen100 free and opensourceDont trust verify CoinTrend is 100 free and it does not include any ads nor trackers Its code is publicly available at httpsgithubcomCoinTrend Check it out yourself and dont hesitate to reach out if you have any suggestionsDesigned for AndroidThe User Interface has been designed following the latest Googles Material Design guidelines and using only native Android components and animations;https://f-droid.org/repo/com.cointrend_10200.apk;This version requires Android 6.0 or newer.;https://github.com/CoinTrend/CoinTrend;https://github.com/CoinTrend/CoinTrend/issues
KitchenOwl;https://f-droid.org/en/packages/com.tombursch.kitchenowl/;KitchenOwl is a smart selfhosted grocery list and recipe managerEasily add items to your shopping list before you go shoppingYou can also create recipes and get suggestions on what you want to cookTrack your expenses so you know how much youve spend Requires selfhosted backend;https://f-droid.org/repo/com.tombursch.kitchenowl_70.apk;This version requires Android 4.3 or newer.;https://github.com/TomBursch/kitchenowl;https://github.com/TomBursch/kitchenowl/issues
Specie;https://f-droid.org/en/packages/org.billthefarmer.specie/;Simple currency conversion  Currency rates from Floatrates  150 international currencies  Currency rates updated daily  Last rate update retained for use offline  Multiple translations except all currency names  App widget to display selected currency;https://f-droid.org/repo/org.billthefarmer.specie_108.apk;This version requires Android 4.0 or newer.;https://github.com/billthefarmer/specie;https://github.com/billthefarmer/specie/issues
Currency;https://f-droid.org/en/packages/org.billthefarmer.currency/;Simple currency conversion  Currency rates from the European Central Bank  32 international currencies  Currency rates updated daily  Last rate update retained for use offline  Historical currency rate charts  Ukrainian German Italian and French translation;https://f-droid.org/repo/org.billthefarmer.currency_148.apk;This version requires Android 4.0 or newer.;https://github.com/billthefarmer/currency;https://github.com/billthefarmer/currency/issues
Inflation Calculator;https://f-droid.org/en/packages/fr.corenting.convertisseureurofranc/;This converter allows you to calculate the buying power in a specified year of any amount of money for USA UK and France to an equivalent amount in another year by taking into account the inflation rate between these two yearsTo achieve this this app uses data from various sources  The Bureau of Labor Statistics httpswwwblsgovcpi for the USA The Office for National Statistics httpswwwonsgovukeconomyinflationandpriceindicestimeseriescdkomm23 for the UK The INSEE httpswwwinseefrfrstatistiquesserie001643154 for France;https://f-droid.org/repo/fr.corenting.convertisseureurofranc_23.apk;This version requires Android 4.2 or newer.;https://github.com/corenting/InflationCalculator;https://github.com/corenting/InflationCalculator/issues
Sushi - Personal Finance;https://f-droid.org/en/packages/com.jerameeldelosreyes.sushi/;An open source mobile application to help you easily manage multiple wallets and record transactionsFrom expenses like Groceries Online Shopping Subscriptions for your savings and income and even wallet transfers you can list them on SushiManage your personal finances with Sushi;https://f-droid.org/repo/com.jerameeldelosreyes.sushi_15.apk;This version requires Android 5.0 or newer.;https://github.com/jerameel/sushi;https://github.com/jerameel/sushi/issues
Encointer Wallet;https://f-droid.org/en/packages/org.encointer.wallet/;The Encointer wallet is your tool to participate in local communitiy currencies to perform Encointer keysigning ceremonies and receive your universal basic income The wallet keeps custody of your accounts private keys and allows you to transfer funds to other users send and receive encointer local currencies register for ceremonies perform ceremony meetupsPlease try our tutorials Encointer Book;https://f-droid.org/repo/org.encointer.wallet_860.apk;This version requires Android 5.0 or newer.;https://github.com/encointer/encointer-wallet-flutter;https://github.com/encointer/encointer-wallet-flutter/issues
Catima â Loyalty Card Wallet;https://f-droid.org/en/packages/me.hackerchick.catima/;Stop the search for plastic reward cards during store or webshop checkoutScan barcodes to your device using its camera forget about cardsForget your wallet or keep it ultralight for valuablesWith this essential everyday carry EDC tool you can replace useless plastic with cash Avoid spying with very few permissions No Internet access and no ads Add cards or codes with names and customizable colours Manual code entry if there is no barcode to store or it cant be used Import cards and codes from files Catima FidMe Loyalty Card Keychain Stocard and Voucher Vault Make a backup of all your cards and transfer them to a new device if you want Share coupons exclusive offers promo codes or cards and codes using any app Dark theme and accessibility options for vision impaired users Made for everyone by the libre software community Localized handmade translations for 20 languages Gratis supported by community contributions Use study change and share it as you wish with all Not only Free Software  Open Source Copylefted libre software GPLv3 card managementSimplify your life and shopping and never lose a paper receipt instore payment gift card or airplane ticket againTake all your rewards and bonuses with you and save as you go;https://f-droid.org/repo/me.hackerchick.catima_117.apk;This version requires Android 5.0 or newer.;https://github.com/CatimaLoyalty/Android;https://github.com/CatimaLoyalty/Android/issues
GNU Taler Point-of-Sale;https://f-droid.org/en/packages/net.taler.merchantpos/;The GNU Taler merchant POS point of sale terminal allows sellers to process customers orders by adding or removing products calculate the amount owed by the customer let the customer make a Taler payment via QR code or NFC;https://f-droid.org/repo/net.taler.merchantpos_4.apk;This version requires Android 5.0 or newer.;https://git.taler.net/taler-android.git/;https://bugs.gnunet.org/
Euro konverter;https://f-droid.org/en/packages/com.eurokonverter/;Calculator for converting Croatian kunas into euros and vice versa at a fixed exchange rate of a1  HRK 753450As well calculating change in euros for cash and price given in kunasThe app doesnt require internet access;https://f-droid.org/repo/com.eurokonverter_8.apk;This version requires Android 4.0.3 or newer.;https://github.com/vbresan/eurokonverter_android;https://github.com/vbresan/eurokonverter_android/issues
EBT New Note;https://f-droid.org/en/packages/com.marv42.ebt.newnote/;With the EBT New Note app you can enter Euro bill note data and submit them to EuroBillTrackerEuroBillTracker is a project for tracking Euro bill notesIt comprises a website wwweurobilltrackercom a Euro bill note database a EuroBillTracker API a community with a user forum forumeurobilltrackercom etcThis app includes features as follows Submit Euro bill note data to the EuroBillTracker database using the EuroBillTracker API Take a picture of the Euro bill and get the serial number extracted Get the location data country city postal code just by tapping the location button Receive comments recommendations based on previously submitted comments for the same location Edit unsuccessfully submitted data for resubmission Show successfully submitted bills on the EBT web site;https://f-droid.org/repo/com.marv42.ebt.newnote_7100.apk;This version requires Android 9.0 or newer.;https://github.com/marv42/EbtNewNote;https://github.com/marv42/EbtNewNote/issues
F-Droid;https://f-droid.org/en/packages/org.fdroid.fdroid/;FDroid is an installable catalogue of libre software apps for Android The FDroid client app makes it easy to browse install and keep track of updates on your deviceIt connects to any FDroid compatible repositories The default repo is hosted at fdroidorg which contains only bona fide libre softwareAndroid itself is open in the sense that you are free to install APKs from anywhere you wish but there are many good reasons for using FDroid as your libre software app manager Get notified when updates are available Optionally download and install updates automatically Keep track of older and beta versions Filter out apps incompatible with the device Find apps via categories and searchable descriptions Access associated URLs for donations source code etc Stay safe by checking repo index signatures and APK hashes;https://f-droid.org/repo/org.fdroid.fdroid_1016053.apk;This version requires Android 6.0 or newer.;https://gitlab.com/fdroid/fdroidclient;https://gitlab.com/fdroid/fdroidclient/issues
Xeonjia: Ice Adventures;https://f-droid.org/en/packages/xyz.deepdaikon.xeonjia/;Xeonjia is an adventure game set in a frozen worldThe floor is frozen Think carefully about your moves because you cant change direction until you meet an obstacleUse you mind to solve the ice slide puzzlesThe world has been frozen by the aKing of Evila and itas no longer a safe placeLegend has it that a brave hero will defeat the King of Evil and save the kingdoma For this reason every year a person is appointed as aheroa and sent on a journey to try to save itNow is your time you have been chosen as this yearas hero Will you be able to defeat the King of EvilYou will have to travel the world explore cities dungeons and mystical cavesAre you ready to solve quests and puzzles in this frozen RPG worldOver time you will gain experience points that will allow you to increase your level and you will find money and hidden treasures that you can use to buy stuff and improve yourselfBe careful the world is full of dangerous enemies ready to attack youKeep in mind that most of the floor is frozen so you canat stop yourself until you reach a wall a boulder or any other type of obstacleUse your mind to figure out the best pathNote this game is currently in early beta stage;https://f-droid.org/repo/xyz.deepdaikon.xeonjia_14.apk;This version requires Android 4.1 or newer.;https://gitlab.com/deepdaikon/Xeonjia/tree/HEAD;https://gitlab.com/deepdaikon/Xeonjia/issues
Quinb: 4 players reaction game;https://f-droid.org/en/packages/xyz.deepdaikon.quinb/;Quinb is a reaction  logic game for up to 4 players on the same deviceIt contains many minigames in which you have to answer questions as fast as you can to get a pointIf the answer is correct you score a point otherwise you lose oneThese games are based on 3 different categoriesa Logic games that require intuition logic and fast reflexesa Audio soundbased games you have to listen carefully to find out the correct answera Vibration vibrationbased games that require you to listen carefully to the vibrations of your deviceEach match consists of a succession of different minigamesThe goal is to score 7 points before your opponentsYou can play alone if you want but it is more fun to play with friends of all ages Its great if you are stuck with nothing to do while youre with friendsIf you think youre fast challenge and beat your friendsMain featuresa 28 minigamesa Up to 4 players on the same devicea Completely freea No Adsa Multiple languagesa Minimalist design;https://f-droid.org/repo/xyz.deepdaikon.quinb_8.apk;This version requires Android 4.1 or newer.;https://gitlab.com/deepdaikon/Quinb/tree/HEAD;https://gitlab.com/deepdaikon/Quinb/issues
